[2025-08-07T22:44:52.470+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-08-07T22:44:52.517+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T22:44:50.204955+00:00 [queued]>
[2025-08-07T22:44:52.537+0000] {taskinstance.py:2614} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T22:44:50.204955+00:00 [queued]>
[2025-08-07T22:44:52.537+0000] {taskinstance.py:2867} INFO - Starting attempt 1 of 1
[2025-08-07T22:44:52.559+0000] {taskinstance.py:2890} INFO - Executing <Task(StreamProduceOperator): generator_stream_data> on 2025-08-07 22:44:50.204955+00:00
[2025-08-07T22:44:52.570+0000] {logging_mixin.py:190} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70 DeprecationWarning: This process (pid=8968) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2025-08-07T22:44:52.572+0000] {standard_task_runner.py:72} INFO - Started process 8975 to run task
[2025-08-07T22:44:52.574+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'stream_generator', 'generator_stream_data', 'manual__2025-08-07T22:44:50.204955+00:00', '--job-id', '840', '--raw', '--subdir', 'DAGS_FOLDER/streams_generator.py', '--cfg-path', '/tmp/tmprns1f2g5']
[2025-08-07T22:44:52.582+0000] {standard_task_runner.py:105} INFO - Job 840: Subtask generator_stream_data
[2025-08-07T22:44:52.646+0000] {task_command.py:467} INFO - Running <TaskInstance: stream_generator.generator_stream_data manual__2025-08-07T22:44:50.204955+00:00 [running]> on host e139a9424c76
[2025-08-07T22:44:52.740+0000] {taskinstance.py:3134} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='GGCODE' AIRFLOW_CTX_DAG_ID='stream_generator' AIRFLOW_CTX_TASK_ID='generator_stream_data' AIRFLOW_CTX_EXECUTION_DATE='2025-08-07T22:44:50.204955+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-08-07T22:44:50.204955+00:00'
[2025-08-07T22:44:52.741+0000] {taskinstance.py:732} INFO - ::endgroup::
[2025-08-07T22:44:53.039+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.7', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.7', 19092) IPv4]
[2025-08-07T22:44:53.043+0000] {conn.py:618} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <checking_api_versions_recv> [IPv4 ('172.18.0.7', 19092)]>: Broker version identified as 2.6
[2025-08-07T22:44:53.044+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.7', 19092)]>: Connection complete.
[2025-08-07T22:44:53.152+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connecting> [IPv4 ('172.18.0.9', 19092)]>: connecting to kafka-broker-3:19092 [('172.18.0.9', 19092) IPv4]
[2025-08-07T22:44:53.153+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=6 host=kafka-broker-3:19092 <connected> [IPv4 ('172.18.0.9', 19092)]>: Connection complete.
[2025-08-07T22:44:53.154+0000] {conn.py:945} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=bootstrap-0 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.7', 19092)]>: Closing connection. 
[2025-08-07T22:44:53.158+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Elizabeth Hughes', 'song': 'Anthem', 'album': 'Limelight', 'genre': 'Rock', 'artist': 'Jonathan Jones', 'stream_date': '2025-04-02'}
[2025-08-07T22:44:53.159+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Tracy Carlson', 'song': 'Reverie', 'album': 'Paragon', 'genre': 'Classical', 'artist': 'Joshua Blackwell', 'stream_date': '2025-03-12'}
[2025-08-07T22:44:53.161+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Donna Williams', 'song': 'Gravity', 'album': 'Rebellion', 'genre': 'Electronic', 'artist': 'Savannah Orr', 'stream_date': '2025-04-19'}
[2025-08-07T22:44:53.164+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Isaac Mccall', 'song': 'Pulse', 'album': 'Limelight', 'genre': 'R&B', 'artist': 'Harold Kirk', 'stream_date': '2025-08-21'}
[2025-08-07T22:44:53.159+0000] {conn.py:396} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=5 host=kafka-broker-2:19092 <connecting> [IPv4 ('172.18.0.7', 19092)]>: connecting to kafka-broker-2:19092 [('172.18.0.7', 19092) IPv4]
[2025-08-07T22:44:53.165+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Allison Baxter', 'song': 'Radiance', 'album': 'Rebellion', 'genre': 'Electronic', 'artist': 'Jordan Holmes', 'stream_date': '2024-11-23'}
[2025-08-07T22:44:53.168+0000] {conn.py:457} INFO - <BrokerConnection client_id=kafka-python-producer-1, node_id=5 host=kafka-broker-2:19092 <connected> [IPv4 ('172.18.0.7', 19092)]>: Connection complete.
[2025-08-07T22:44:53.170+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Allison Small', 'song': 'Pulse!', 'album': 'Rebellion', 'genre': 'Rock', 'artist': 'Dillon Brown', 'stream_date': '2025-07-01'}
[2025-08-07T22:44:53.174+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jamie Perry', 'song': 'Nomad', 'album': 'Limelight', 'genre': 'Jazz', 'artist': 'James Elliott', 'stream_date': '2024-12-16'}
[2025-08-07T22:44:53.177+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sandra Anderson', 'song': 'Velocity', 'album': 'Exodus', 'genre': 'Pop', 'artist': 'Jennifer Thomas', 'stream_date': '2025-02-09'}
[2025-08-07T22:44:53.181+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Armstrong', 'song': 'Anthem', 'album': 'Nightfall', 'genre': 'Hip-Hop', 'artist': 'Mary Baker', 'stream_date': '2025-02-16'}
[2025-08-07T22:44:53.187+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jason Richard', 'song': 'Horizon!', 'album': 'Islands', 'genre': 'Pop', 'artist': 'Amanda Castro', 'stream_date': '2025-03-23'}
[2025-08-07T22:44:53.189+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kerri Morrow', 'song': 'Nomad', 'album': 'Elysium', 'genre': 'Pop', 'artist': 'Morgan Scott', 'stream_date': '2024-10-02'}
[2025-08-07T22:44:53.193+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Joan Freeman', 'song': 'Vortex', 'album': 'Exodus', 'genre': 'Hip-Hop', 'artist': 'Lori Hughes', 'stream_date': '2025-04-14'}
[2025-08-07T22:44:53.196+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'David Caldwell', 'song': 'Aurora?', 'album': 'Sanctuary', 'genre': 'Electronic', 'artist': 'James Griffith', 'stream_date': '2025-03-27'}
[2025-08-07T22:44:53.197+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Austin Atkinson', 'song': 'Cascade', 'album': 'Static', 'genre': 'Hip-Hop', 'artist': 'Megan Reed', 'stream_date': '2024-10-01'}
[2025-08-07T22:44:53.198+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sean Morgan', 'song': 'Mirage?', 'album': 'Nightfall', 'genre': 'Rock', 'artist': 'Kelli Black', 'stream_date': '2025-06-29'}
[2025-08-07T22:44:53.199+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Shannon Thomas', 'song': 'Horizon', 'album': 'Limelight', 'genre': 'Classical', 'artist': 'Suzanne Munoz', 'stream_date': '2024-08-21'}
[2025-08-07T22:44:53.201+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Vanessa Stone', 'song': 'Cascade', 'album': 'Static', 'genre': 'Electronic', 'artist': 'Michael Sanchez', 'stream_date': '2024-11-15'}
[2025-08-07T22:44:53.202+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Jennifer Chandler', 'song': 'Spectrum?', 'album': 'Visions', 'genre': 'Hip-Hop', 'artist': 'Justin Anderson', 'stream_date': '2025-02-28'}
[2025-08-07T22:44:53.204+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Betty Jones', 'song': 'Equinox', 'album': 'Elysium', 'genre': 'Rock', 'artist': 'Michael Wilson', 'stream_date': '2024-09-30'}
[2025-08-07T22:44:53.205+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Kelly Greene', 'song': 'Eclipse', 'album': 'Utopia', 'genre': 'Jazz', 'artist': 'Teresa Francis', 'stream_date': '2024-09-18'}
[2025-08-07T22:44:53.207+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Zachary Baker', 'song': 'Radiance', 'album': 'Threshold', 'genre': 'Electronic', 'artist': 'Ryan Olsen', 'stream_date': '2024-08-24'}
[2025-08-07T22:44:53.208+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Ashley Joseph', 'song': 'Solstice', 'album': 'Afterglow', 'genre': 'Rock', 'artist': 'Ashley Salas', 'stream_date': '2024-12-05'}
[2025-08-07T22:44:53.209+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Sara Thompson', 'song': 'Tempest', 'album': 'Visions', 'genre': 'Classical', 'artist': 'Victoria Wise', 'stream_date': '2025-05-13'}
[2025-08-07T22:44:53.210+0000] {streams_kafka_operator.py:54} INFO - Sent transaction {'listener': 'Douglas Willis', 'song': 'Drift', 'album': 'Rebellion', 'genre': 'Jazz', 'artist': 'Gregory Arroyo', 'stream_date': '2024-10-06'}
